Date,Time,FM,Ptch(rad),Roll(rad),Yaw(rad),RxBt(V),Curr(A),Capa(mAh),Bat%(%),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),GAlt(m),Sats,Rud,Ele,Thr,Ail,P1,P2,P3,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-08-05,14:54:02.430,"AIR",0.23,-0.03,1.94,14.3,8.5,1320,0,-33,0,97,13,0,27,100,-34,95,13,60.999821 24.365829,18.2,129.50,9,31,-91,80,-428,32,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1506,1530,1286,1464,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:03.430,"AIR",0.27,0.02,1.84,14.3,9.3,1321,0,-44,0,97,13,0,27,100,-42,95,14,60.999794 24.365925,17.6,113.10,10,30,-150,9,-327,-53,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1484,1500,1337,1434,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:04.430,"AIR",0.27,0.09,1.56,14.3,8.3,1324,0,-51,0,100,13,0,27,100,-50,100,12,60.999785 24.365987,18.1,103.50,9,31,-43,18,-343,-17,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1329,1489,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:05.430,"AIR",0.26,0.11,1.51,14.4,7.5,1326,0,-59,0,92,11,0,27,100,-54,94,13,60.999778 24.366090,18.6,94.10,9,31,158,0,-447,-5,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1277,1570,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:06.430,"AIR",0.27,0.06,1.78,14.3,9.9,1329,0,-46,0,97,13,0,27,100,-46,97,12,60.999777 24.366165,17.9,89.40,9,31,138,2,-172,111,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1546,1500,1414,1560,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:07.430,"AIR",0.30,0.07,1.99,14.3,7.8,1331,0,-44,0,94,13,0,27,100,-45,96,12,60.999780 24.366258,19.0,87.70,7,28,135,3,-399,69,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1524,1500,1301,1558,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:08.430,"AIR",0.33,0.07,2.02,14.3,10.0,1334,0,-44,0,98,13,0,27,100,-44,98,12,60.999779 24.366354,18.8,93.60,7,31,-4,73,-309,-1,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1527,1346,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:09.430,"AIR",0.40,0.05,1.96,14.3,9.9,1337,0,-46,0,94,13,0,27,100,-46,94,13,60.999768 24.366463,21.3,106.70,7,31,1,1,-323,-2,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1339,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:10.430,"AIR",0.40,0.04,1.96,14.3,9.7,1339,0,-47,0,98,13,0,27,100,-47,97,13,60.999744 24.366588,26.3,113.60,8,31,-13,36,-299,-25,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1498,1508,1351,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:11.430,"AIR",0.34,0.00,1.88,14.3,11.4,1342,0,-49,0,97,13,0,27,100,-49,97,12,60.999720 24.366690,28.8,116.80,9,31,-164,-6,-164,-114,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1453,1500,1418,1427,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:12.430,"AIR",0.38,-0.29,1.55,14.2,12.2,1345,0,-52,0,96,13,0,27,100,-53,97,12,60.999686 24.366840,28.9,108.90,10,31,-315,-2,-331,-181,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1418,1500,1335,1350,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:13.430,"AIR",0.48,-0.16,1.03,14.2,10.7,1349,0,-63,0,97,12,0,27,100,-64,96,11,60.999683 24.366995,27.5,75.10,9,30,-279,-10,-277,-191,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1413,1500,1362,1368,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:14.430,"AIR",0.55,-0.13,0.09,14.2,10.1,1351,0,-73,0,96,10,0,27,100,-84,97,3,60.999718 24.367111,31.5,45.40,10,31,-187,-119,-239,-227,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1395,1450,1381,1415,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:15.430,"AIR",0.57,-0.29,-0.29,14.2,14.9,1356,0,-76,0,93,11,0,27,100,-77,97,12,60.999783 24.367186,35.7,12.10,12,31,-168,-45,-189,-146,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1436,1488,1406,1425,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:16.430,"AIR",0.65,-0.28,-0.63,14.2,11.4,1358,0,-77,0,95,11,0,27,100,-77,98,7,60.999901 24.367134,46.4,-324.26,11,30,-202,-85,-266,-195,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1411,1467,1367,1408,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:17.430,"AIR",0.54,-0.21,-1.44,14.2,10.7,1361,0,-80,0,95,10,0,27,100,-78,98,7,60.999989 24.366994,51.8,313.90,11,30,-167,-88,-128,-91,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1464,1466,1436,1426,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:18.430,"AIR",0.42,-0.15,-1.67,14.1,14.6,1366,0,-80,0,87,8,0,27,100,-77,99,9,61.000058 24.366769,52.1,290.00,11,30,-6,-50,-153,46,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1513,1485,1424,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:19.430,"AIR",0.38,-0.11,-1.65,14.1,12.3,1369,0,-78,0,98,9,0,27,100,-71,100,11,61.000083 24.366483,50.3,271.40,11,31,-27,-153,-259,-1,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1433,1371,1497,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:20.430,"AIR",0.10,-0.07,-1.71,14.2,10.9,1372,0,-72,0,98,11,0,27,100,-67,100,13,61.000078 24.366257,46.9,265.50,6,31,-150,-203,-69,-4,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1407,1466,1434,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:21.430,"AIR",0.03,-0.07,-1.96,14.2,6.3,1375,0,-60,0,100,12,0,27,100,-60,99,11,61.000066 24.366021,36.2,264.30,8,30,-300,-66,-328,-67,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1477,1477,1336,1358,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:22.430,"AIR",0.14,-0.17,-2.72,14.2,8.9,1378,0,-69,0,99,12,0,27,100,-61,100,13,61.000059 24.365886,29.4,261.10,11,30,-13,92,-373,-1,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1536,1314,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:23.430,"AIR",0.24,-0.10,-2.73,14.2,7.5,1380,0,-69,0,100,12,0,27,100,-68,100,12,61.000047 24.365769,23.0,254.90,11,30,1,25,-434,116,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1548,1502,1283,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:24.430,"AIR",0.27,0.02,-2.57,14.2,8.7,1382,0,-64,0,100,12,0,27,100,-52,100,9,61.000023 24.365648,20.5,241.00,11,31,27,-35,-352,2,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1493,1324,1503,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:25.430,"AIR",0.24,0.00,-2.45,14.2,8.5,1384,0,-62,0,100,13,0,27,100,-62,100,12,60.999991 24.365545,22.7,235.00,10,31,37,0,-340,-94,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1463,1500,1330,1508,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:26.430,"AIR",0.23,-0.02,-2.38,14.2,10.4,1387,0,-59,0,100,12,0,27,100,-51,100,12,60.999959 24.365455,24.6,232.40,10,30,-2,-15,-263,-93,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1463,1500,1369,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:27.430,"AIR",0.26,-0.17,-2.50,14.2,11.3,1389,0,-51,0,100,13,0,27,100,-54,100,12,60.999912 24.365348,26.0,223.40,11,31,-170,-7,-229,-56,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1482,1500,1386,1424,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:28.430,"AIR",0.28,-0.10,-2.78,14.1,11.4,1393,0,-63,0,98,12,0,27,100,-61,98,13,60.999878 24.365292,25.1,212.10,13,31,-245,26,-251,-1,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1503,1375,1386,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:29.430,"AIR",0.32,0.16,2.72,14.1,10.6,1395,0,-54,0,99,13,0,27,100,-61,99,13,60.999804 24.365231,22.9,194.30,14,30,-250,70,-327,-143,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1438,1525,1337,1383,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:30.430,"AIR",0.28,0.12,2.25,14.2,9.1,1398,0,-55,0,98,12,0,27,100,-43,99,12,60.999748 24.365217,20.9,180.70,15,31,-229,2,-364,-117,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1451,1500,1318,1394,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:31.430,"AIR",0.23,0.16,1.65,14.2,7.8,1401,0,-47,0,98,13,0,27,100,-46,97,12,60.999707 24.365230,15.0,162.40,15,31,-206,57,-377,-14,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1518,1312,1406,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:32.430,"AIR",0.16,0.09,1.16,14.2,7.5,1403,0,-52,0,97,12,0,27,100,-56,97,12,60.999682 24.365266,11.4,130.00,15,31,-182,25,-388,-133,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1443,1502,1306,1418,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:33.430,"AIR",0.16,0.08,0.95,14.2,7.5,1405,0,-52,0,97,12,0,27,100,-52,97,14,60.999676 24.365304,8.1,92.20,14,31,-48,34,-444,-133,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1443,1507,1278,1486,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:34.430,"AIR",0.17,0.03,0.91,14.2,7.8,1407,0,-51,0,95,13,0,27,100,-49,98,13,60.999689 24.365339,9.9,31.60,12,31,-76,21,-399,-132,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1443,1500,1301,1472,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:35.430,"AIR",0.18,0.00,0.81,14.2,9.0,1409,0,-50,0,99,12,0,27,100,-43,97,13,60.999725 24.365356,16.1,5.00,9,31,-15,-103,-164,-2,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1458,1418,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:36.430,"AIR",0.17,0.01,0.65,14.1,12.0,1413,0,-44,0,94,13,0,27,100,-44,96,12,60.999757 24.365360,21.1,2.70,11,31,0,90,-249,30,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1505,1535,1376,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:37.430,"AIR",0.25,0.02,0.44,14.1,10.7,1416,0,-50,0,98,13,0,27,100,-49,97,13,60.999832 24.365367,28.3,2.60,10,30,-1,92,-257,11,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1536,1372,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:38.430,"AIR",0.35,0.08,0.28,14.1,10.8,1419,0,-50,0,96,13,0,27,100,-59,98,13,60.999902 24.365372,33.3,0.30,12,31,28,24,-257,35,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1507,1502,1372,1504,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:39.430,"AIR",0.36,0.15,0.25,14.0,10.1,1422,0,-62,0,98,12,0,27,100,-61,96,11,61.000004 24.365375,41.0,1.40,12,31,127,-14,-292,50,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1515,1500,1354,1554,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:40.430,"AIR",0.29,0.09,0.41,14.0,10.3,1425,0,-65,0,98,12,0,27,100,-70,99,11,61.000122 24.365392,44.0,6.80,11,31,339,-326,-429,58,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1519,1344,1286,1662,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:41.430,"AIR",0.19,0.41,1.31,14.0,12.6,1428,0,-73,0,94,9,0,27,100,-66,97,12,61.000218 24.365423,38.5,10.10,13,31,291,-134,-201,54,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1517,1442,1400,1638,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:42.430,"AIR",0.37,0.36,2.05,14.0,8.4,1431,0,-72,0,95,12,0,27,100,-71,98,12,61.000280 24.365461,20.1,24.10,13,30,198,2,-423,12,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1289,1590,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:43.430,"AIR",0.58,0.20,2.60,14.0,9.0,1433,0,-59,0,97,12,0,27,100,-60,96,13,61.000308 24.365500,3.7,56.70,12,31,59,4,-191,-160,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1429,1500,1405,1519,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:44.430,"AIR",0.59,0.05,2.67,14.0,11.8,1437,0,-56,0,98,13,0,27,100,-58,99,11,61.000292 24.365515,14.8,165.70,13,31,57,-117,-271,-37,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1492,1451,1365,1518,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:45.430,"AIR",0.41,-0.01,2.80,14.0,8.0,1440,0,-58,0,98,12,0,27,100,-57,97,12,61.000252 24.365532,21.3,168.70,13,30,2,-105,-410,-81,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1469,1457,1295,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:46.430,"AIR",0.30,-0.04,2.84,14.0,5.9,1441,0,-57,0,98,13,0,27,100,-59,99,12,61.000180 24.365559,22.8,169.50,9,30,1,-100,-336,-30,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1495,1460,1332,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:47.430,"AIR",0.17,-0.06,2.86,14.0,11.0,1444,0,-59,0,96,12,0,27,100,-55,95,13,61.000143 24.365575,20.3,166.50,10,30,0,-13,-282,75,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1528,1500,1359,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:48.430,"AIR",0.17,-0.03,2.86,13.9,11.3,1446,0,-57,0,99,12,0,27,100,-59,99,12,61.000098 24.365601,17.3,163.70,10,30,-1,38,-364,-41,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1490,1509,1318,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:49.430,"AIR",0.19,-0.07,2.86,14.0,7.5,1449,0,-55,0,97,12,0,27,100,-54,97,13,61.000067 24.365620,15.8,163.70,9,30,-1,-1,-377,0,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1312,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:50.430,"AIR",0.18,-0.04,2.85,14.0,8.4,1452,0,-58,0,99,13,0,27,100,-60,99,12,61.000024 24.365648,14.7,160.10,9,30,-1,-43,-355,-64,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1478,1489,1323,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:51.430,"AIR",0.16,-0.04,2.84,13.9,9.6,1454,0,-58,0,95,12,0,27,100,-60,98,12,60.999992 24.365673,14.1,159.10,8,30,-1,-36,-268,38,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1509,1492,1366,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:52.430,"AIR",0.18,-0.02,2.83,13.9,10.7,1457,0,-62,0,99,13,0,27,100,-56,99,7,60.999964 24.365696,13.3,158.10,8,30,-1,28,-332,35,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1507,1504,1334,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:53.430,"AIR",0.19,-0.01,2.81,13.9,8.6,1459,0,-64,0,97,12,0,27,100,-49,98,7,60.999931 24.365725,13.0,158.60,7,30,-1,33,-378,50,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1515,1506,1311,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:54.430,"AIR",0.19,0.00,2.81,13.9,8.0,1461,0,-43,0,98,13,0,27,100,-42,98,13,60.999899 24.365747,11.2,163.80,7,29,-2,-158,-358,-132,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1443,1430,1321,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:55.430,"AIR",0.03,-0.12,2.80,13.8,9.7,1464,0,-44,0,97,13,0,27,100,-39,99,12,60.999876 24.365760,8.9,162.30,7,30,0,2,-203,176,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1579,1500,1399,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:56.430,"AIR",0.10,0.01,2.80,13.8,9.4,1466,0,-40,0,99,13,0,27,100,-38,100,12,60.999862 24.365775,5.3,159.80,7,30,-34,32,-362,-182,-3,-2,-1024,1,0,1,1,-1,-1,0x0000000000000000,1418,1506,1319,1493,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:57.430,"AIR",0.17,-0.16,2.76,13.8,8.1,1469,0,-40,0,99,13,0,27,100,-36,99,6,60.999852 24.365777,3.0,166.00,7,30,-1,7,-311,167,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1574,1500,1345,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:58.430,"AIR",0.19,0.15,2.75,13.7,11.4,1472,0,-53,0,100,13,0,27,100,-52,100,13,60.999846 24.365788,5.0,136.50,8,30,11,4,-255,-143,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1438,1500,1373,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
